country,year,population,gdp,co2,co2_per_capita,coal_co2,gas_co2,methane,nitrous_oxide,oil_co2,primary_energy_consumption
Central America (GCP),1927,,,3.809,,,,,,,
Central America (GCP),1928,,,4.897,,,,,,,
Central America (GCP),1929,,,4.536,,,,,,,
Central America (GCP),1930,,,5.01,,,,,,,
Central America (GCP),1931,,,4.065,,,,,,,
Central America (GCP),1932,,,4.069,,,,,,,
Central America (GCP),1933,,,4.853,,,,,,,
Central America (GCP),1934,,,5.613,,,,,,,
Central America (GCP),1935,,,5.907,,,,,,,
Central America (GCP),1936,,,6.681,,,,,,,
Central America (GCP),1937,,,8.251,,,,,,,
Central America (GCP),1938,,,9.231,,,,,,,
Central America (GCP),1939,,,10.166,,,,,,,
Central America (GCP),1940,,,11.434,,,,,,,
Central America (GCP),1941,,,10.479,,,,,,,
Central America (GCP),1942,,,11.156,,,,,,,
Central America (GCP),1943,,,11.044,,,,,,,
Central America (GCP),1944,,,11.324,,,,,,,
Central America (GCP),1945,,,11.605,,,,,,,
Central America (GCP),1946,,,11.444,,,,,,,
Central America (GCP),1947,,,12.606,,,,,,,
Central America (GCP),1948,,,13.154,,,,,,,
Central America (GCP),1949,,,14.175,,,,,,,
Central America (GCP),1950,,,18.668,,,,,,,
Central America (GCP),1951,,,24.46,,,,,,,
Central America (GCP),1952,,,20.384,,,,,,,
Central America (GCP),1953,,,21.589,,,,,,,
Central America (GCP),1954,,,29.452,,,,,,,
Central America (GCP),1955,,,28.414,,,,,,,
Central America (GCP),1956,,,32.025,,,,,,,
Central America (GCP),1957,,,35.249,,,,,,,
Central America (GCP),1958,,,39.261,,,,,,,
Central America (GCP),1959,,,40.122,,,,,,,
Central America (GCP),1960,,,35.898,,,,,,,
Central America (GCP),1961,,,37.988,,,,,,,
Central America (GCP),1962,,,44.554,,,,,,,
Central America (GCP),1963,,,38.589,,,,,,,
Central America (GCP),1964,,,45.139,,,,,,,
Central America (GCP),1965,,,44.798,,,,,,,
Central America (GCP),1966,,,44.665,,,,,,,
Central America (GCP),1967,,,49.487,,,,,,,
Central America (GCP),1968,,,50.967,,,,,,,
Central America (GCP),1969,,,56.737,,,,,,,
Central America (GCP),1970,,,67.237,,,,,,,
Central America (GCP),1971,,,71.47,,,,,,,
Central America (GCP),1972,,,75.205,,,,,,,
Central America (GCP),1973,,,85.766,,,,,,,
Central America (GCP),1974,,,84.955,,,,,,,
Central America (GCP),1975,,,88.3,,,,,,,
Central America (GCP),1976,,,103.729,,,,,,,
Central America (GCP),1977,,,100.468,,,,,,,
Central America (GCP),1978,,,97.629,,,,,,,
Central America (GCP),1979,,,101.247,,,,,,,
Central America (GCP),1980,,,100.348,,,,,,,
Central America (GCP),1981,,,94.017,,,,,,,
Central America (GCP),1982,,,96.131,,,,,,,
Central America (GCP),1983,,,86.375,,,,,,,
Central America (GCP),1984,,,95.24,,,,,,,
Central America (GCP),1985,,,101.227,,,,,,,
Central America (GCP),1986,,,86.272,,,,,,,
Central America (GCP),1987,,,91.24,,,,,,,
Central America (GCP),1988,,,91.209,,,,,,,
Central America (GCP),1989,,,96.704,,,,,,,
Central America (GCP),1990,,,92.031,,,,,,,
Central America (GCP),1991,,,90.964,,,,,,,
Central America (GCP),1992,,,89.977,,,,,,,
Central America (GCP),1993,,,90.35,,,,,,,
Central America (GCP),1994,,,93.919,,,,,,,
Central America (GCP),1995,,,100.779,,,,,,,
Central America (GCP),1996,,,106.297,,,,,,,
Central America (GCP),1997,,,112.781,,,,,,,
Central America (GCP),1998,,,113.164,,,,,,,
Central America (GCP),1999,,,118.502,,,,,,,
Central America (GCP),2000,,,129.545,,,,,,,
Central America (GCP),2001,,,134.743,,,,,,,
Central America (GCP),2002,,,139.442,,,,,,,
Central America (GCP),2003,,,146.293,,,,,,,
Central America (GCP),2004,,,142.732,,,,,,,
Central America (GCP),2005,,,151.626,,,,,,,
Central America (GCP),2006,,,162.461,,,,,,,
Central America (GCP),2007,,,166.966,,,,,,,
Central America (GCP),2008,,,166.0,,,,,,,
Central America (GCP),2009,,,165.047,,,,,,,
Central America (GCP),2010,,,171.17,,,,,,,
Central America (GCP),2011,,,171.403,,,,,,,
Central America (GCP),2012,,,170.354,,,,,,,
Central America (GCP),2013,,,170.805,,,,,,,
Central America (GCP),2014,,,173.789,,,,,,,
Central America (GCP),2015,,,181.22,,,,,,,
Central America (GCP),2016,,,175.069,,,,,,,
Central America (GCP),2017,,,169.963,,,,,,,
Central America (GCP),2018,,,170.968,,,,,,,
Central America (GCP),2019,,,179.63,,,,,,,
Central America (GCP),2020,,,154.65,,,,,,,
Central America (GCP),2021,,,171.831,,,,,,,
Central America (GCP),2022,,,178.535,,,,,,,
Central America (GCP),2023,,,181.89,,,,,,,
Central America (GCP),2024,,,185.166,,,,,,,
Chile,1925,4323894.0,19464910000.0,3.836,0.887,3.836,0.0,4.981,0.696,0.0,
Chile,1926,4383188.0,18925550000.0,3.744,0.854,3.744,0.0,5.055,0.693,0.0,
Chile,1927,4443294.0,18544064000.0,3.698,0.832,3.698,0.0,5.096,0.69,0.0,
Chile,1928,4504225.0,23221260000.0,3.473,0.771,3.418,0.0,5.07,0.689,0.0,
Chile,1929,4569171.0,23863158000.0,3.832,0.839,3.759,0.0,5.21,0.689,0.0,
Chile,1930,4638243.0,20801016000.0,3.533,0.762,3.453,0.0,5.212,0.691,0.0,
Chile,1931,4711552.0,16912128000.0,2.73,0.58,2.68,0.0,5.048,0.696,0.0,
Chile,1932,4789213.0,12982950000.0,2.638,0.551,2.584,0.0,5.112,0.706,0.0,
Chile,1933,4871343.0,16183314000.0,3.549,0.728,3.48,0.0,5.499,0.719,0.0,
Chile,1934,4954882.0,19415412000.0,4.155,0.839,4.054,0.0,5.76,0.734,0.0,
Chile,1935,5039853.0,20863375000.0,4.18,0.829,4.039,0.0,5.898,0.752,0.0,
Chile,1936,5126282.0,21572304000.0,4.579,0.893,4.456,0.0,5.984,0.772,0.0,
Chile,1937,5214192.0,24342487000.0,4.999,0.959,4.842,0.0,6.145,0.793,0.0,
Chile,1938,5303610.0,24716250000.0,5.07,0.956,4.888,0.0,6.308,0.814,0.0,
Chile,1939,5396359.0,25346184000.0,4.669,0.865,4.502,0.0,6.281,0.835,0.0,
Chile,1940,5492530.0,26174912000.0,5.403,0.984,5.214,0.0,6.45,0.855,0.0,
Chile,1941,5592215.0,26223741000.0,5.269,0.942,5.091,0.0,6.677,0.896,0.0,
Chile,1942,5695510.0,27084928000.0,5.326,0.935,5.145,0.0,6.885,0.975,0.0,
Chile,1943,5802513.0,27857732000.0,5.583,0.962,5.397,0.0,7.109,1.083,0.0,
Chile,1944,5911526.0,28383841000.0,5.48,0.927,5.302,0.0,7.266,1.212,0.0,
Chile,1945,6022587.0,30830256000.0,5.233,0.869,5.03,0.0,7.257,1.353,0.0,
Chile,1946,6135735.0,33472208000.0,5.26,0.857,4.973,0.0,7.314,1.498,0.0,
Chile,1947,6251009.0,29882307000.0,5.45,0.872,5.152,0.0,7.515,1.637,0.0,
Chile,1948,6368448.0,34832235000.0,5.755,0.904,5.489,0.0,7.781,1.764,0.0,
Chile,1949,6492585.0,34082990000.0,5.184,0.798,4.911,0.007,7.842,1.868,0.022,
Chile,1950,6628577.0,35814098085.0,9.384,1.416,5.682,0.0,8.775,1.941,3.448,
Chile,1951,6756666.0,37517850565.0,9.982,1.477,5.701,0.0,9.367,2.013,3.935,
Chile,1952,6891992.0,39872874867.0,10.604,1.539,5.749,0.0,9.73,2.111,4.335,
Chile,1953,7033534.0,42735437979.0,10.403,1.479,5.522,0.0,9.935,2.231,4.4,
Chile,1954,7180570.0,41239905851.0,11.08,1.543,5.489,0.092,10.429,2.366,5.064,
Chile,1955,7332311.0,42759069001.0,11.597,1.582,5.459,0.092,10.843,2.509,5.514,
Chile,1956,7489537.0,43296376831.0,11.832,1.58,5.534,0.092,11.17,2.655,5.615,
Chile,1957,7651307.0,47633261429.0,11.726,1.532,5.089,0.092,11.416,2.796,5.771,
Chile,1958,7815995.0,50235251527.0,12.451,1.593,4.734,0.092,11.915,2.928,6.482,
Chile,1959,7983432.0,47425586076.0,12.703,1.591,4.543,0.092,12.212,3.043,6.54,
Chile,1960,8153356.0,51436252390.0,13.476,1.653,4.51,0.092,12.685,3.135,6.925,
Chile,1961,8324802.0,53814652578.0,14.458,1.737,4.441,0.103,13.102,3.148,7.218,
Chile,1962,8497068.0,56294053992.0,16.707,1.966,4.772,0.103,13.795,3.215,8.334,
Chile,1963,8670148.0,59768953152.0,17.337,2.0,4.602,0.103,14.181,3.235,9.094,
Chile,1964,8842536.0,60978695273.0,17.505,1.98,4.404,0.103,14.692,3.309,9.809,
Chile,1965,9012944.0,61339721007.0,17.747,1.969,4.36,0.114,15.086,3.36,10.182,72.433
Chile,1966,9181729.0,68132623972.0,18.772,2.045,4.334,0.114,16.049,3.455,11.429,77.675
Chile,1967,9348941.0,70277718775.0,19.238,2.058,4.553,0.125,16.589,3.554,11.484,79.188
Chile,1968,9514712.0,72715538667.0,21.202,2.228,4.687,0.128,17.205,3.474,12.837,78.859
Chile,1969,9680281.0,75313212389.0,22.531,2.328,4.73,0.143,17.64,3.501,13.333,84.996
Chile,1970,9845347.0,76775329672.0,24.636,2.502,4.764,2.367,17.597,3.614,14.402,89.744
Chile,1971,10009698.0,83697033051.0,27.056,2.703,5.152,2.492,17.666,3.603,15.285,97.109
Chile,1972,10174678.0,82793308007.0,28.139,2.766,4.357,2.554,18.711,3.755,16.289,98.945
Chile,1973,10340367.0,78292277630.0,27.588,2.668,4.672,2.264,18.068,3.714,15.422,95.742
Chile,1974,10505817.0,79171405778.0,25.878,2.463,4.488,2.257,18.091,3.829,14.822,95.927
Chile,1975,10671567.0,69003129149.0,22.947,2.15,3.568,2.257,17.776,3.766,12.877,86.828
Chile,1976,10838255.0,71648444839.0,24.029,2.217,3.646,1.598,17.284,3.749,13.753,90.164
